-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권오찬   프  1999/11/07  22  2021/07/15  48   48         53    0    2    0   53     0    2    0
김도현   99  1982/01/24  40  2003/07/02  53   53      2,244  128  136  148   47     0    1    5
김동영   99  1980/04/06  41  2005/05/04  53   53      4,315  410  427  436    0     0    0    0
김명신   99  1981/04/01  40  2005/05/04  52   52      2,300   89  157  162   52     3    2    4
김어수   프  1983/07/06  38  2005/05/04  52   52      3,877  234  297  333  239     8   11   17
김철호   프  1987/07/20  34  2008/06/18  53   53      2,504  210  212  232  103     2    2   11
김태경   99  1966/03/22  55  1990/06/01  51   51      5,343  343  409  441  151     6    3    4
김태현   프  1997/01/23  25  2020/07/15  51   51        384   17   22   19  295    10   18   16
김혜선   프  1988/08/31  33  2009/06/01  51   51      3,923  311  327  323  340    28   34   33
다실바   프  1978/12/15  43  2016/09/02  53   53      1,908  253  257  219  359    52   54   40
모준호   프  1991/12/31  30  2020/07/15  51   51        458   29   41   42  323    13   26   32
박재이   프  1996/02/14  25  2015/06/17  52   52      1,892  113  172  182  334    35   33   30
박종호   프  1994/03/09  27  2020/07/15  51   51        223    7    5   11  178     6    4    8
서강주   프  1998/04/11  23  2021/07/15  50   50         69    1    7   10   69     1    7   10
서승운   프  1989/08/30  32  2011/08/24  52   52      3,632  561  488  445  309    50   34   29
송경윤   프  1981/03/05  40  2007/05/18  53   53      4,426  327  423  424  316    15   22   21
신윤섭   프  1995/01/28  27  2021/07/15  51   51        141   11    8   13  141    11    8   13
요아니스 프  1985/09/22  36  2018/12/15  52   52        844   45   69   60  279    11   21    8
유광희   99  1988/09/25  33  2011/08/24  51   51      1,568   52  100  118  176     2    5    8
유현명   프  1979/05/20  42  2002/09/13  51   51      6,772 1131  902  714  293    55   45   27
윤형석   프  1998/12/16  23  2021/07/15  50   50         76    2    6    2   76     2    6    2
이성재   프  1982/10/18  39  2008/05/14  52   52      3,909  300  313  370  277    21   24   29
이아나   99  1989/01/01  33  2011/08/24  50   50      1,213   53   53   67    0     0    0    0
이효식   99  1996/06/04  25  2016/06/18  51   51      1,798  246  185  153  213    26   17   16
임성실   프  1981/02/15  40  2002/09/13  56   56      2,561  349  290  266  128    14   14   12
전진구   프  1996/03/23  25  2017/06/02  50   50        760   45   52   46   68     1    3    2
정도윤   99  1995/11/20  26  2016/06/18  48   48      1,661  133  129  169  221    19   13   21
정동철   프  1990/07/17  31  2011/08/24  48   48      2,616  165  181  193  301    10   10   19
정우주   프  1993/01/23  29  2018/06/14  48   48        866   47   45   61  253     4    7   14
조인권   프  1987/01/18  35  2008/06/18  52   52      4,297  621  484  463  345    35   32   37
조창욱   99  1980/02/10  41  2005/05/04  53   53      4,104  371  351  360   38     2    2    5
진겸     프  1994/07/04  27  2015/06/17  52   52      1,919  162  194  198  227    26   26   27
채상현   99  1993/11/21  28  2014/06/05  52   52      1,527  114  134  140  220    11   21   18
최시대   프  1980/09/12  41  2007/05/18  51   51      5,293  699  627  562  348    44   45   34
최은경   프  1997/02/24  24  2016/06/18  51   51      1,246   76  100  105  134     9    4    8
페로비치 프  1981/07/17  40  2020/04/01  53   53      1,778  339  249  224  278    69   39   38
