-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권석원   04  1991/10/30  29  2013/06/01  52   52        672   38   38   49   62     0    0    1
김귀배   21  1962/12/18  58  1979/04/11  52   52       4433  322  322  378   70     3    3    5
김덕현   50  1992/11/02  28  2017/06/02  52   52        388   51   41   32  110     8    6   10
김동수   21  1986/12/23  34  2014/06/05  49   49       2693  246  266  284  295    18   27   25
김아현   49  1998/03/13  23  2020/07/17  50   50        158    4   11   12  158     4   11   12
김옥성   43  1967/04/05  54  1987/04/01  52   52       8237  538  636  739  178     3    3   12
김용근   프  1982/02/12  39  2005/05/04  51   51       4789  758  631  540  314    41   35   31
김정준   32  1989/07/04  31  2010/06/09  52   52       2512  148  191  194  280    22   25   23
김효정   20  1996/01/01  25  2017/06/02  50   50        922   47   57   68  258     5   13   18
다비드   프  1989/02/14  32  2017/12/01  51   51       1229   82  106  105  260    16   16   26
먼로     프  1967/01/14  54  2019/02/01  52   52        707   79   94   82  181    18   17   28
문성혁   33  1995/09/06  25  2018/06/15  52   52        551   42   42   43  187    15   12   12
문세영   프  1980/09/04  40  2001/07/06  52   52       8060 1667 1259  969  291    79   46   31
문정균   06  1973/12/06  47  1998/06/15  51   51       6283  440  528  534  101     3    4    4
박병윤   37  1987/04/24  34  2008/06/18  53   53       2461  155  185  193  115     4    3    9
박상우   28  1988/03/18  33  2009/06/01  52   52       2326   90  144  147   80     2    6    2
박을운   53  1975/04/04  46  1998/06/15  52   52       3470  411  400  349  235    21   21   23
박태종   프  1965/12/20  55  1987/04/01  51   51      14727 2142 1980 1671  235    31   28   23
박현우   08  1990/12/01  30  2012/06/07  53   53       1658  110  101  104  248    16   21   14
방춘식   01  1969/09/19  51  1990/06/01  51   51       4818  368  375  415  126     2    4    4
부민호   04  1985/06/03  35  2007/06/01  52   52       1787  123  116  140   52     1    3    6
빅투아르 프  1986/12/11  34  2017/07/05  52   52       1402  152  155  155  231    23   31   23
송재철   프  1990/10/24  30  2013/06/01  52   52       2630  195  228  237  373    41   39   37
신형철   32  1967/05/30  53  1988/04/01  52   52       7186  750  792  738  171    16   16   12
안토니오 프  1987/09/20  33  2017/05/06  54   54       1608  225  200  155  292    48   37   38
안효리   37  1989/06/04  31  2012/06/07  52   52       1622   78   83  100   54     0    2    2
우에다   프  1981/01/19  40  2020/04/01  51   51        179    5    8    9  179     5    8    9
유승완   프  1985/12/17  35  2007/06/01  53   53       4359  380  329  400  219    22   20   14
윤영민   28  1973/12/15  47  1996/06/01  52   52       1756   70   86  100    4     0    0    0
윤태혁   19  1979/01/03  42  1999/09/01  54   54       1783  126  156  147   11     0    0    0
이강서   23  1988/03/19  33  2010/06/09  52   52       1222   56   59   94   64     1    0    2
이기회   27  1978/11/04  42  2004/06/02  52   52       3323  118  157  192   43     1    2    2
이동국   02  1979/11/23  41  2001/07/06  52   52       3567  223  260  295   99     2    3    1
이동진   99  1996/01/10  25  2017/06/02  49   49        735   48   53   51  111     6    5    9
이동하   99  1994/07/28  26  2016/06/18  48   48       1408  106  121  134   93     9    9   12
이용호   33  1996/12/10  24  2015/06/17  50   50        640   43   53   54  177     1   10   12
이준철   48  1980/02/23  41  1999/09/01  53   53       3056  259  283  306  119    25   18    9
이철경   33  1988/08/25  32  2016/06/18  49   49        919   69   79   77  143     7    9   16
이해동   42  1988/03/23  33  2009/06/01  52   52       1544   62   68  101   23     0    0    0
이혁     프  1987/01/05  34  2011/08/24  52   52       3885  336  306  315  352    37   39   41
이현종   프  1993/08/24  27  2015/06/18  49   49       1342  172  137  153  251    26   26   21
임기원   14  1980/10/10  40  2013/06/19  49   49       2503  342  260  283  235    36   30   29
임다빈   10  1996/08/13  24  2020/07/17  51   51        186   21   15   15  186    21   15   15
장추열   프  1988/09/11  32  2010/06/09  52   52       3003  286  308  324  161    20   17   16
정정희   22  1993/09/15  27  2014/06/05  49   49       1375   75   86  103   35     0    1    0
정평수   49  1965/04/16  56  1987/04/01  52   52       4843  284  376  416   32     0    1    2
조상범   프  1994/02/17  27  2014/06/05  51   51       1239   59   99  104  354     9   19   20
조재로   99  1993/09/29  27  2015/06/18  49   49       1406  110  127  143  102     4    4    5
조한별   17  1991/02/04  30  2013/06/01  51   51       1408   49   95  100  231     6   14   10
지하주   03  1974/04/10  47  1995/07/01  51   51       3444  263  277  304   72     0    1    3
최범현   05  1979/04/11  42  2001/07/06  53   53       6608  827  764  693  212    27   26   12
최원준   13  1984/08/28  36  2007/06/01  54   54       2053   88  121  147    1     0    0    0
하정훈   41  1990/09/04  30  2015/06/18  49   49       1320   59   85   93  229     3    8    9
함완식   06  1978/01/01  43  1998/06/15  53   53       5868  728  757  682  235    24   30   29
황순도   01  1977/10/26  43  1998/06/15  52   52       2318   86  134  152   32     2    4    4
황종우   17  1982/07/18  38  2007/05/19  51   51        798   25   33   47    0     0    0    0
