-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권석원   04  1991/10/30  29  2013/06/01  52   52        678   38   38   50   65     0    0    2
김귀배   21  1962/12/18  58  1979/04/11  52   52       4449  322  322  378   81     3    3    5
김덕현   50  1992/11/02  28  2017/06/02  52   52        400   52   41   33  114     8    6    9
김동수   21  1986/12/23  34  2014/06/05  49   49       2743  249  270  288  310    19   27   22
김아현   49  1998/03/13  23  2020/07/17  50   50        219    6   16   14  219     6   16   14
김옥성   43  1967/04/05  54  1987/04/01  52   52       8273  538  638  742  199     3    4   15
김용근   프  1982/02/12  39  2005/05/04  51   51       4845  765  643  548  349    45   47   38
김정준   32  1989/07/04  32  2010/06/09  52   52       2571  151  200  198  320    22   33   26
김효정   20  1996/01/01  25  2017/06/02  50   50        973   48   59   69  291     6   15   17
다비드   프  1989/02/14  32  2017/12/01  51   51       1285   84  113  108  282    16   21   26
먼로     프  1967/01/14  54  2019/02/01  52   52        749   87   99   83  204    23   20   24
문성혁   33  1995/09/06  25  2018/06/15  52   52        603   48   47   47  224    21   15   14
문세영   프  1980/09/04  40  2001/07/06  52   52       8115 1680 1269  975  321    90   52   34
문정균   06  1973/12/06  47  1998/06/15  51   51       6319  441  530  537  118     4    3    5
박병윤   23  1987/04/24  34  2008/06/18  53   53       2484  155  186  194  126     2    4    9
박상우   28  1988/03/18  33  2009/06/01  52   52       2354   90  145  148   96     0    6    3
박을운   53  1975/04/04  46  1998/06/15  52   52       3538  419  404  354  294    28   24   28
박태종   프  1965/12/20  55  1987/04/01  51   51      14744 2144 1981 1673  232    30   27   23
박현우   08  1990/12/01  30  2012/06/07  52   52       1701  111  102  108  269    16   18   17
방춘식   01  1969/09/19  51  1990/06/01  51   51       4841  368  375  415  134     2    4    4
부민호   37  1985/06/03  36  2007/06/01  52   52       1798  123  116  141   63     1    3    7
빅투아르 프  1986/12/11  34  2017/07/05  52   52       1449  156  156  161  251    26   27   26
송재철   프  1990/10/24  30  2013/06/01  52   52       2703  201  237  244  412    41   46   43
신형철   32  1967/05/30  54  1988/04/01  52   52       7220  752  794  743  197    17   17   17
안토니오 프  1987/09/20  33  2017/05/06  54   54       1674  235  207  165  338    54   44   43
안효리   35  1989/06/04  32  2012/06/07  52   52       1626   78   83  100   53     0    2    2
우에다   프  1981/01/19  40  2020/04/01  51   51        243   11   11   15  243    11   11   15
유승완   프  1985/12/17  35  2007/06/01  53   53       4407  383  331  404  233    20   17   16
윤영민   28  1973/12/15  47  1996/06/01  52   52       1757   70   86  100    3     0    0    0
윤태혁   19  1979/01/03  42  1999/09/01  54   54       1784  126  157  147   11     0    1    0
이강서   23  1988/03/19  33  2010/06/09  52   52       1230   56   59   95   66     1    0    2
이기회   27  1978/11/04  42  2004/06/02  52   52       3330  118  157  193   48     1    2    3
이동국   02  1979/11/23  41  2001/07/06  52   52       3582  223  260  295  108     2    3    0
이동진   99  1996/01/10  25  2017/06/02  49   49        735   48   53   51  100     5    4    8
이동하   99  1994/07/28  26  2016/06/18  48   48       1408  106  121  134   74     7    7   11
이용호   50  1996/12/10  24  2015/06/17  50   50        686   43   54   60  201     1    9   17
이철경   33  1988/08/25  32  2016/06/18  49   49        975   73   87   81  194    11   17   20
이해동   42  1988/03/23  33  2009/06/01  52   52       1546   62   69  101   21     0    1    0
이혁     프  1987/01/05  34  2011/08/24  52   52       3944  346  310  324  393    44   38   50
임기원   14  1980/10/10  40  2013/06/19  49   49       2559  354  266  286  291    48   36   32
임다빈   10  1996/08/13  24  2020/07/17  51   51        247   25   20   22  247    25   20   22
장추열   프  1988/09/11  32  2010/06/09  52   52       3067  296  315  332  225    30   24   24
정정희   22  1993/09/15  27  2014/06/05  49   49       1440   78   90  103  100     3    5    0
정평수   49  1965/04/16  56  1987/04/01  52   52       4851  284  376  417   40     0    1    3
조상범   프  1994/02/17  27  2014/06/05  51   51       1297   61  103  111  376    11   21   23
조재로   99  1993/09/29  27  2015/06/18  49   49       1406  110  127  143   83     3    3    4
조한별   17  1991/02/04  30  2013/06/01  51   51       1447   49   98  102  251     5   16   12
지하주   03  1974/04/10  47  1995/07/01  51   51       3450  263  277  304   75     0    1    2
최범현   05  1979/04/11  42  2001/07/06  53   53       6663  836  773  697  246    32   34   16
최원준   13  1984/08/28  36  2007/06/01  53   53       2059   88  121  147    7     0    0    0
하정훈   41  1990/09/04  30  2015/06/18  49   49       1347   60   86   94  238     4    8    9
함완식   06  1978/01/01  43  1998/06/15  53   53       5919  738  765  687  275    33   37   31
황순도   01  1977/10/26  43  1998/06/15  52   52       2325   86  134  152   37     2    4    4
황종우   17  1982/07/18  38  2007/05/19  51   51        798   25   33   47    0     0    0    0
