-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권석원   04  1991/10/30  29  2013/06/01  52   52        665   38   38   49   55     0    0    1
김귀배   21  1962/12/18  58  1979/04/11  52   52       4415  322  320  376   60     3    2    4
김덕현   50  1992/11/02  28  2017/06/02  52   52        383   50   41   32  110     8    6   11
김동수   프  1986/12/23  34  2014/06/05  49   49       2612  242  262  279  261    17   29   31
김아현   49  1998/03/13  22  2020/07/17  50   50        107    4    7    8  107     4    7    8
김옥성   43  1967/04/05  53  1987/04/01  52   52       8175  537  635  732  130     2    2    6
김용근   프  1982/02/12  38  2005/05/04  51   51       4731  753  625  536  291    41   32   33
김정준   32  1989/07/04  31  2010/06/09  52   52       2431  140  184  187  223    16   23   18
김효정   20  1996/01/01  25  2017/06/02  50   50        839   47   55   63  194     6   12   15
다비드   프  1989/02/14  31  2017/12/01  51   51       1157   82  102  100  219    17   15   24
먼로     프  1967/01/14  54  2019/02/01  52   52        623   71   87   71  138    20   16   18
문성혁   33  1995/09/06  25  2018/06/15  52   52        490   36   39   43  139    11    9   13
문세영   프  1980/09/04  40  2001/07/06  52   52       7978 1644 1248  959  242    61   42   24
문정균   06  1973/12/06  47  1998/06/15  51   51       6216  439  528  532   58     3    5    4
박병윤   37  1987/04/24  33  2008/06/18  52   52       2433  155  184  193  106     6    2   10
박상우   28  1988/03/18  32  2009/06/01  52   52       2305   90  143  147   71     4    5    2
박을운   53  1975/04/04  45  1998/06/15  52   52       3401  406  395  348  188    18   18   23
박태종   프  1965/12/20  55  1987/04/01  51   51      14634 2131 1975 1660  185    25   27   13
박현우   08  1990/12/01  30  2012/06/07  52   52       1594  105   98  102  184    11   18   12
방춘식   01  1969/09/19  51  1990/06/01  51   51       4788  368  374  414  111     2    3    3
부민호   04  1985/06/03  35  2007/06/01  52   52       1762  123  115  136   27     1    2    2
빅투아르 프  1986/12/11  34  2017/07/05  52   52       1334  145  148  149  196    21   30   22
송재철   프  1990/10/24  30  2013/06/01  52   52       2538  183  214  225  339    32   29   32
신형철   32  1967/05/30  53  1988/04/01  52   52       7144  748  790  736  140    14   15   11
안토니오 프  1987/09/20  33  2017/05/06  54   54       1533  214  188  147  248    40   30   35
안효리   37  1989/06/04  31  2012/06/07  52   52       1610   78   81  100   54     0    0    3
우에다   프  1981/01/19  40  2020/04/01  51   51         89    3    3    3   89     3    3    3
유승완   프  1985/12/17  35  2007/06/01  53   53       4284  371  327  390  192    15   20    5
윤영민   28  1973/12/15  47  1996/06/01  52   52       1754   70   86  100    7     0    0    0
윤태혁   19  1979/01/03  42  1999/09/01  54   54       1778  126  156  147    9     0    0    0
이강서   23  1988/03/19  32  2010/06/09  52   52       1204   55   59   94   50     0    0    3
이기회   27  1978/11/04  42  2004/06/02  52   52       3317  118  157  192   41     1    2    2
이동국   02  1979/11/23  41  2001/07/06  52   52       3540  223  260  295   85     2    4    1
이동진   99  1996/01/10  25  2017/06/02  49   49        735   48   53   51  130     6    7    9
이동하   99  1994/07/28  26  2016/06/18  48   48       1408  106  121  134  122    11   12   14
이용호   33  1996/12/10  24  2015/06/17  50   50        580   43   50   50  117     1    7    8
이준철   48  1980/02/23  40  1999/09/01  53   53       3026  255  278  304  103    24   14    8
이철경   33  1988/08/25  32  2016/06/18  49   49        868   64   74   73  101     3    4   12
이해동   42  1988/03/23  32  2009/06/01  52   52       1538   62   68  101   28     0    0    1
이혁     프  1987/01/05  34  2011/08/24  52   52       3792  326  295  306  297    30   33   32
이현종   프  1993/08/24  27  2015/06/18  49   49       1297  169  134  147  236    28   29   19
임기원   프  1980/10/10  40  2013/06/19  49   49       2442  330  249  278  206    27   19   30
임다빈   10  1996/08/13  24  2020/07/17  51   51        113   17    6   10  113    17    6   10
장추열   10  1988/09/11  32  2010/06/09  52   52       2934  278  304  317   92    12   13    9
정정희   99  1993/09/15  27  2014/06/05  49   49       1340   75   85  103    0     0    0    0
정평수   49  1965/04/16  55  1987/04/01  52   52       4835  284  376  415   24     0    1    1
조상범   프  1994/02/17  26  2014/06/05  52   52       1138   56   93   98  293     9   15   20
조재로   99  1993/09/29  27  2015/06/18  49   49       1406  110  127  143  127     5    4    6
조한별   17  1991/02/04  30  2013/06/01  51   51       1339   47   92   96  179     5   13    6
지하주   03  1974/04/10  46  1995/07/01  51   51       3431  263  277  304   63     0    1    3
최범현   05  1979/04/11  41  2001/07/06  53   53       6521  815  756  690  140    18   19   11
최원준   13  1984/08/28  36  2007/06/01  52   52       2052   88  121  147    0     0    0    0
하정훈   16  1990/09/04  30  2015/06/18  49   49       1270   58   85   92  189     2    8    8
함완식   06  1978/01/01  43  1998/06/15  53   53       5792  721  743  672  165    17   18   20
황순도   01  1977/10/26  43  1998/06/15  52   52       2304   84  133  150   21     2    3    2
황종우   17  1982/07/18  38  2007/05/19  51   51        798   25   33   47    0     0    0    0
