-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권석원   04  1991/10/30  29  2013/06/01  52   52        666   38   38   49   56     0    0    1
김귀배   21  1962/12/18  58  1979/04/11  52   52       4419  322  320  377   62     3    2    5
김덕현   50  1992/11/02  28  2017/06/02  52   52        387   51   41   32  114     9    6   11
김동수   프  1986/12/23  34  2014/06/05  49   49       2619  242  263  279  254    16   28   29
김아현   49  1998/03/13  22  2020/07/17  50   50        107    4    7    8  107     4    7    8
김옥성   43  1967/04/05  53  1987/04/01  52   52       8178  537  635  732  133     2    2    6
김용근   프  1982/02/12  39  2005/05/04  51   51       4731  753  625  536  291    41   32   33
김정준   32  1989/07/04  31  2010/06/09  52   52       2438  141  185  188  223    17   23   17
김효정   20  1996/01/01  25  2017/06/02  50   50        846   47   55   64  195     6   12   15
다비드   프  1989/02/14  32  2017/12/01  51   51       1164   82  102  100  216    17   13   24
먼로     프  1967/01/14  54  2019/02/01  52   52        631   72   88   72  134    18   16   19
문성혁   33  1995/09/06  25  2018/06/15  52   52        494   37   40   43  136    11   10   12
문세영   프  1980/09/04  40  2001/07/06  52   52       7985 1646 1249  960  233    60   39   23
문정균   06  1973/12/06  47  1998/06/15  51   51       6216  439  528  532   51     3    5    4
박병윤   37  1987/04/24  33  2008/06/18  52   52       2434  155  185  193  100     6    3    9
박상우   28  1988/03/18  32  2009/06/01  52   52       2306   90  143  147   69     4    5    2
박을운   53  1975/04/04  45  1998/06/15  52   52       3408  406  395  348  185    16   17   23
박태종   프  1965/12/20  55  1987/04/01  51   51      14641 2131 1975 1661  178    24   24   13
박현우   08  1990/12/01  30  2012/06/07  52   52       1601  106   99  102  191    12   19   12
방춘식   01  1969/09/19  51  1990/06/01  51   51       4791  368  374  414  108     2    3    3
부민호   04  1985/06/03  35  2007/06/01  52   52       1764  123  115  136   29     1    2    2
빅투아르 프  1986/12/11  34  2017/07/05  52   52       1339  145  148  150  192    19   29   21
송재철   프  1990/10/24  30  2013/06/01  52   52       2545  185  216  225  329    33   31   29
신형철   32  1967/05/30  53  1988/04/01  52   52       7151  748  790  736  143    14   14   10
안토니오 프  1987/09/20  33  2017/05/06  54   54       1537  214  189  147  243    38   30   32
안효리   37  1989/06/04  31  2012/06/07  52   52       1611   78   81  100   48     0    0    3
우에다   프  1981/01/19  40  2020/04/01  51   51         95    3    3    3   95     3    3    3
유승완   프  1985/12/17  35  2007/06/01  53   53       4291  372  327  391  188    16   19    6
윤영민   28  1973/12/15  47  1996/06/01  52   52       1754   70   86  100    5     0    0    0
윤태혁   19  1979/01/03  42  1999/09/01  54   54       1778  126  156  147    7     0    0    0
이강서   23  1988/03/19  32  2010/06/09  52   52       1205   55   59   94   51     0    0    3
이기회   27  1978/11/04  42  2004/06/02  52   52       3318  118  157  192   39     1    2    2
이동국   02  1979/11/23  41  2001/07/06  52   52       3541  223  260  295   80     2    4    1
이동진   99  1996/01/10  25  2017/06/02  49   49        735   48   53   51  123     6    5    9
이동하   99  1994/07/28  26  2016/06/18  48   48       1408  106  121  134  115    11   11   14
이용호   33  1996/12/10  24  2015/06/17  50   50        587   43   50   52  124     1    7   10
이준철   48  1980/02/23  40  1999/09/01  53   53       3027  255  278  304   99    24   14    7
이철경   33  1988/08/25  32  2016/06/18  49   49        875   64   75   74  108     3    5   13
이해동   42  1988/03/23  32  2009/06/01  52   52       1538   62   68  101   25     0    0    1
이혁     프  1987/01/05  34  2011/08/24  52   52       3800  326  295  306  305    30   33   32
이현종   프  1993/08/24  27  2015/06/18  49   49       1305  170  135  149  229    25   29   21
임기원   프  1980/10/10  40  2013/06/19  49   49       2442  330  249  278  193    25   19   27
임다빈   10  1996/08/13  24  2020/07/17  51   51        113   17    6   10  113    17    6   10
장추열   10  1988/09/11  32  2010/06/09  52   52       2941  280  304  317   99    14   13    9
정정희   99  1993/09/15  27  2014/06/05  49   49       1340   75   85  103    0     0    0    0
정평수   49  1965/04/16  55  1987/04/01  52   52       4835  284  376  415   24     0    1    1
조상범   프  1994/02/17  27  2014/06/05  52   52       1147   56   93   98  302     9   15   20
조재로   99  1993/09/29  27  2015/06/18  49   49       1406  110  127  143  121     5    4    6
조한별   17  1991/02/04  30  2013/06/01  51   51       1346   47   92   97  179     5   13    7
지하주   03  1974/04/10  46  1995/07/01  51   51       3433  263  277  304   63     0    1    3
최범현   05  1979/04/11  41  2001/07/06  53   53       6528  816  759  690  143    18   22   11
최원준   13  1984/08/28  36  2007/06/01  52   52       2052   88  121  147    0     0    0    0
하정훈   16  1990/09/04  30  2015/06/18  49   49       1276   58   85   92  195     2    8    8
함완식   06  1978/01/01  43  1998/06/15  53   53       5799  722  743  673  166    18   16   20
황순도   01  1977/10/26  43  1998/06/15  52   52       2304   84  133  150   19     1    3    2
황종우   17  1982/07/18  38  2007/05/19  51   51        798   25   33   47    0     0    0    0
