-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권석원   04  1991/10/30  30  2013/06/01  52   52        678   38   38   50   33     0    0    1
김귀배   21  1962/12/18  58  1979/04/11  52   52       4476  322  324  381   77     2    4    7
김덕현   99  1992/11/02  29  2017/06/02  52   52        400   52   41   33   63     4    3    3
김동수   21  1986/12/23  34  2014/06/05  49   49       2836  257  277  298  293    20   22   23
김아현   49  1998/03/13  23  2020/07/17  50   50        304    9   23   20  262     7   19   15
김옥성   43  1967/04/05  54  1987/04/01  52   52       8326  539  640  744  194     2    5   15
김용근   프  1982/02/12  39  2005/05/04  51   51       4997  788  660  566  348    51   42   36
김정준   32  1989/07/04  32  2010/06/09  52   52       2679  158  206  209  334    22   27   32
김태희   33  2000/11/21  20  2021/07/14  49   49         30    0    2    1   30     0    2    1
김효정   26  1996/01/01  25  2017/06/02  50   50       1074   50   63   79  299     5   10   23
다비드   프  1989/02/14  32  2017/12/01  51   51       1420   98  126  122  345    20   28   32
먼로     프  1967/01/14  54  2019/02/01  52   52        879  101  117   96  293    32   34   32
문성혁   33  1995/09/06  26  2018/06/15  52   52        703   63   57   59  263    28   21   21
문세영   프  1980/09/04  41  2001/07/06  52   52       8176 1705 1276  976  269    85   42   23
문정균   06  1973/12/06  47  1998/06/15  51   51       6407  442  534  540  191     3    6    8
박병윤   23  1987/04/24  34  2008/06/18  53   53       2523  157  186  196  124     3    2    8
박상우   23  1988/03/18  33  2009/06/01  52   52       2393   90  145  150  107     0    3    4
박을운   53  1975/04/04  46  1998/06/15  52   52       3623  428  411  366  286    25   27   27
박태종   프  1965/12/20  55  1987/04/01  51   51      14830 2154 1992 1686  223    24   20   28
박현우   08  1990/12/01  30  2012/06/07  52   52       1785  114  109  116  265    12   19   19
방춘식   01  1969/09/19  52  1990/06/01  51   51       4884  370  376  417  116     2    2    4
부민호   37  1985/06/03  36  2007/06/01  52   52       1811  123  116  141   72     0    3    7
빅투아르 프  1986/12/11  34  2017/07/05  52   52       1570  162  172  171  297    23   31   26
송재철   프  1990/10/24  31  2013/06/01  52   52       2884  217  256  259  429    44   50   42
신형철   32  1967/05/30  54  1988/04/01  52   52       7234  754  795  745  160    15   13   12
안토니오 프  1987/09/20  34  2017/05/06  54   54       1785  248  226  182  330    49   47   43
안효리   35  1989/06/04  32  2012/06/07  52   52       1626   78   83  100   32     0    2    0
유승완   프  1985/12/17  35  2007/06/01  53   53       4551  398  345  415  315    29   22   26
윤영민   28  1973/12/15  47  1996/06/01  52   52       1759   70   86  100    5     0    0    0
윤태혁   19  1979/01/03  42  1999/09/01  54   54       1802  126  159  148   28     0    3    1
이강서   23  1988/03/19  33  2010/06/09  52   52       1230   56   59   95   45     1    0    2
이기회   27  1978/11/04  43  2004/06/02  52   52       3366  118  157  195   67     0    0    5
이동국   02  1979/11/23  41  2001/07/06  52   52       3618  224  262  296  103     1    4    1
이동진   99  1996/01/10  25  2017/06/02  49   49        735   48   53   51   37     0    1    2
이동하   99  1994/07/28  27  2016/06/18  48   48       1408  106  121  134    0     0    0    0
이용호   14  1996/12/10  24  2015/06/17  50   50        752   46   57   64  223     4   10   19
이철경   33  1988/08/25  33  2016/06/18  49   49       1056   83   92   85  254    21   21   21
이해동   42  1988/03/23  33  2009/06/01  52   52       1549   62   69  101   15     0    1    0
이혁     프  1987/01/05  34  2011/08/24  52   52       4046  360  318  334  347    43   31   42
임기원   14  1980/10/10  41  2013/06/19  49   49       2650  373  277  298  278    52   37   28
임다빈   10  1996/08/13  25  2020/07/17  51   51        376   32   29   31  344    32   26   28
장추열   프  1988/09/11  33  2010/06/09  53   53       3203  314  329  348  347    46   36   38
정정희   22  1993/09/15  28  2014/06/05  49   49       1526   82   95  108  186     7   10    5
정평수   49  1965/04/16  56  1987/04/01  52   52       4875  285  376  419   47     1    0    4
조상범   프  1994/02/17  27  2014/06/05  51   51       1430   62  114  117  370     8   26   22
조재로   99  1993/09/29  28  2015/06/18  49   49       1406  110  127  143   10     0    0    0
조한별   17  1991/02/04  30  2013/06/01  51   51       1545   53  104  107  274     7   17   17
지하주   03  1974/04/10  47  1995/07/01  51   51       3466  263  277  305   64     0    1    1
최범현   05  1979/04/11  42  2001/07/06  53   53       6736  844  793  707  277    37   46   23
최원준   13  1984/08/28  37  2007/06/01  53   53       2076   88  121  149   24     0    0    2
하정훈   48  1990/09/04  31  2015/06/18  49   49       1409   62   89   98  206     4    5    7
함완식   06  1978/01/01  43  1998/06/15  53   53       6017  756  780  704  297    41   44   38
황순도   01  1977/10/26  44  1998/06/15  52   52       2348   87  134  153   51     3    3    4
황종우   17  1982/07/18  39  2007/05/19  51   51        798   25   33   47    0     0    0    0
