-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
권석원   04  1991/10/30  29  2013/06/01  52   52        678   38   38   50   58     0    0    2
김귀배   21  1962/12/18  58  1979/04/11  52   52       4450  322  322  378   71     3    3    4
김덕현   50  1992/11/02  28  2017/06/02  52   52        400   52   41   33   93     6    5    7
김동수   21  1986/12/23  34  2014/06/05  49   49       2760  250  270  290  287    20   23   18
김아현   49  1998/03/13  23  2020/07/17  50   50        237    7   17   15  237     7   17   15
김옥성   43  1967/04/05  54  1987/04/01  52   52       8275  538  638  742  189     2    4   15
김용근   프  1982/02/12  39  2005/05/04  51   51       4869  768  646  550  324    44   42   33
김정준   32  1989/07/04  32  2010/06/09  52   52       2588  152  201  200  311    22   30   26
김태희   33  2000/11/21  20  2021/07/14  0    0           0    0    0    0    0     0    0    0
김효정   20  1996/01/01  25  2017/06/02  50   50        996   48   59   72  285     5   13   20
다비드   프  1989/02/14  32  2017/12/01  51   51       1308   86  119  109  286    15   25   25
먼로     프  1967/01/14  54  2019/02/01  52   52        774   90  102   85  229    26   23   26
문성혁   33  1995/09/06  25  2018/06/15  52   52        623   53   48   48  233    25   15   13
문세영   프  1980/09/04  40  2001/07/06  52   52       8136 1688 1272  975  323    90   53   31
문정균   06  1973/12/06  47  1998/06/15  51   51       6335  441  531  537  119     2    3    5
박병윤   23  1987/04/24  34  2008/06/18  53   53       2498  155  186  196  124     1    2   10
박상우   28  1988/03/18  33  2009/06/01  52   52       2362   90  145  148   97     0    5    3
박을운   53  1975/04/04  46  1998/06/15  52   52       3560  421  406  359  296    26   25   30
박태종   프  1965/12/20  55  1987/04/01  51   51      14744 2144 1981 1673  197    21   24   19
박현우   08  1990/12/01  30  2012/06/07  52   52       1719  111  104  108  262    15   18   13
방춘식   01  1969/09/19  51  1990/06/01  51   51       4846  368  376  415  118     2    3    3
부민호   37  1985/06/03  36  2007/06/01  52   52       1801  123  116  141   66     1    3    7
빅투아르 프  1986/12/11  34  2017/07/05  52   52       1471  158  157  163  246    26   23   26
송재철   프  1990/10/24  30  2013/06/01  52   52       2732  203  239  248  405    38   46   43
신형철   32  1967/05/30  54  1988/04/01  52   52       7220  752  794  743  185    16   16   15
안토니오 프  1987/09/20  33  2017/05/06  54   54       1692  235  208  170  328    48   39   42
안효리   35  1989/06/04  32  2012/06/07  52   52       1626   78   83  100   48     0    2    2
우에다   프  1981/01/19  40  2020/04/01  51   51        272   18   12   18  272    18   12   18
유승완   프  1985/12/17  35  2007/06/01  53   53       4433  384  336  405  227    18   16   16
윤영민   28  1973/12/15  47  1996/06/01  52   52       1757   70   86  100    3     0    0    0
윤태혁   19  1979/01/03  42  1999/09/01  54   54       1788  126  157  147   15     0    1    0
이강서   23  1988/03/19  33  2010/06/09  52   52       1230   56   59   95   63     1    0    2
이기회   27  1978/11/04  42  2004/06/02  52   52       3337  118  157  193   48     0    1    3
이동국   02  1979/11/23  41  2001/07/06  52   52       3583  223  260  295  100     1    3    0
이동진   99  1996/01/10  25  2017/06/02  49   49        735   48   53   51   84     3    3    6
이동하   99  1994/07/28  26  2016/06/18  48   48       1408  106  121  134   54     6    5    8
이용호   50  1996/12/10  24  2015/06/17  50   50        691   43   54   61  188     1    8   17
이철경   33  1988/08/25  32  2016/06/18  49   49        981   73   88   81  183    11   17   18
이해동   42  1988/03/23  33  2009/06/01  52   52       1547   62   69  101   17     0    1    0
이혁     프  1987/01/05  34  2011/08/24  52   52       3968  348  312  326  367    40   32   49
임기원   14  1980/10/10  40  2013/06/19  49   49       2577  358  267  287  290    50   34   30
임다빈   10  1996/08/13  24  2020/07/17  51   51        270   26   24   24  270    26   24   24
장추열   프  1988/09/11  32  2010/06/09  52   52       3094  302  316  335  252    36   25   27
정정희   22  1993/09/15  27  2014/06/05  49   49       1447   78   91  103  107     3    6    0
정평수   49  1965/04/16  56  1987/04/01  52   52       4853  284  376  417   39     0    1    3
조상범   프  1994/02/17  27  2014/06/05  51   51       1327   61  105  112  367     9   21   20
조재로   99  1993/09/29  27  2015/06/18  49   49       1406  110  127  143   61     2    3    2
조한별   17  1991/02/04  30  2013/06/01  51   51       1462   51   99  102  252     7   17   12
지하주   03  1974/04/10  47  1995/07/01  51   51       3451  263  277  304   70     0    1    1
최범현   05  1979/04/11  42  2001/07/06  53   53       6680  837  779  700  260    33   39   19
최원준   13  1984/08/28  36  2007/06/01  53   53       2059   88  121  147    7     0    0    0
하정훈   41  1990/09/04  30  2015/06/18  49   49       1357   60   86   94  218     4    2    6
함완식   06  1978/01/01  43  1998/06/15  53   53       5935  740  768  694  274    33   38   34
황순도   01  1977/10/26  43  1998/06/15  52   52       2330   86  134  152   40     2    4    3
황종우   17  1982/07/18  39  2007/05/19  51   51        798   25   33   47    0     0    0    0
