-------------------------------------------------------------------------------------------------
기수명   조  생년월일   나이 데뷔일자   중량 타조중량 총출전 1위  2위  3위 1년출전 1위  2위  3위 
-------------------------------------------------------------------------------------------------
김도현   19  1982/01/24  39  2003/07/02  53   53      2,203  128  135  144  106     4    2    5
김동영   16  1980/04/06  40  2005/05/04  53   53      4,315  410  427  436  106     3    2    7
김명신   13  1981/04/01  39  2005/05/04  52   52      2,252   86  155  158   64     0    2    5
김어수   18  1983/07/06  37  2005/05/04  53   53      3,665  226  288  319  211     4    7   10
김철호   29  1987/07/20  33  2008/06/18  53   53      2,422  209  211  223  132     8   10   13
김태경   17  1966/03/22  54  1990/06/01  51   51      5,209  337  406  438  131     1    1    9
김태현   21  1997/01/23  24  2020/07/15  51   51        124    8    5    5  124     8    5    5
김태훈   12  1995/07/17  25  2013/06/01  53   53        897   56   74   73   80     2    3    4
김현중   99  1989/02/26  32  2012/06/11  50   50        984   60   68   85    0     0    0    0
김혜선   04  1988/08/31  32  2009/06/01  51   51      3,583  283  293  290    0     0    0    0
다실바   프  1978/12/15  42  2016/09/02  53   53      1,578  205  211  182  264    33   35   36
모준호   02  1991/12/31  29  2020/07/15  50   50        135   16   15   10  135    16   15   10
박재이   32  1996/02/14  25  2015/06/17  49   49      1,591   81  139  156  243    16   22   28
박종호   33  1994/03/09  27  2020/07/15  50   50         71    1    3    3   71     1    3    3
서승운   31  1989/08/30  31  2011/08/24  52   52      3,353  516  454  419  253    42   32   32
송경윤   06  1981/03/05  40  2007/05/18  53   53      4,136  313  404  404   60     2    5    4
오경환   99  1980/01/30  41  1999/09/01  53   53      4,480  429  432  387   71     3    3    5
요아니스 프  1985/09/22  35  2018/12/15  52   52        596   35   49   53  212    11   21   19
유광희   21  1988/09/25  32  2011/08/24  51   51      1,416   50   95  110  162     3    6   10
유현명   08  1979/05/20  41  2002/09/13  51   51      6,508 1081  863  687  269    49   45   28
이성재   30  1982/10/18  38  2008/05/14  52   52      3,659  282  290  345  192    18   15   17
이아나   99  1989/01/01  32  2011/08/24  50   50      1,213   53   53   67    0     0    0    0
이효식   10  1996/06/04  24  2016/06/18  51   51      1,620  223  171  139  248    36   28   20
이희천   24  1983/08/23  37  2006/07/17  52   52      2,212  174  157  173  117     5    6   11
임성실   14  1981/02/15  40  2002/09/13  56   56      2,440  335  277  254   76     4    7    8
전진구   99  1996/03/23  24  2017/06/02  50   50        692   44   49   44    0     0    0    0
정도윤   15  1995/11/20  25  2016/06/18  48   48      1,466  118  116  152  141    16   14   15
정동철   04  1990/07/17  30  2011/08/24  48   48      2,351  156  172  180  228    18   13   17
정우주   20  1993/01/23  28  2018/06/14  48   48        646   43   39   47  200     5    6    6
조인권   07  1987/01/18  34  2008/06/18  52   52      3,986  589  455  428  264    30   28   30
조창욱   27  1980/02/06  41  2005/05/04  52   52      4,068  369  349  355   45     3    3    4
진겸     26  1994/07/04  26  2015/06/17  52   52      1,715  137  172  173  193    15   21   21
채상현   13  1993/11/21  27  2014/06/05  52   52      1,335  104  113  125  126     6    6    9
최시대   09  1980/09/12  40  2007/05/18  51   51      4,978  658  589  530  253    39   29   18
최은경   24  1997/02/24  24  2016/06/18  51   51      1,130   67   96   97  115     1    9   11
페로비치 프  1981/07/17  39  2020/04/01  53   53      1,527  279  215  188  175    41   30   16
